40	8398751
35	224496
38	556266
39	1147429
37	370165
36	281548
32	124748
34	185862
30	80189
31	100945
27	33104
29	61401
33	155969
21	744
26	22955
28	45891
24	8295
25	14724
23	4217
22	1817
20	284
17	50
15	31
18	68
16	39
13	20
19	130
14	30
12	6
